date,sentiment_corporate,sentiment_energy,sentiment_forex,sentiment_macro,news_count
2015-04-14,0.0698,0.4183,0.5969,0.0632,0
2015-04-15,-0.0226,0.2928,0.4775,0.0537,1
2015-04-16,-0.9629,0.2049,0.382,-0.8912,2
2015-04-17,-0.674,0.1435,0.3056,0.3638,2
2015-04-18,-0.4718,0.841,0.0453,0.3092,2
2015-04-19,-0.3303,0.5887,0.0362,0.2628,0
2015-04-20,-0.2312,0.6105,0.8498,0.3033,3
2015-04-21,0.0203,0.2953,0.6798,0.2578,2
2015-04-22,-0.3477,0.2067,0.5439,0.2191,1
2015-04-23,-0.2434,-0.5942,0.4351,0.1863,1
2015-04-24,0.08,-0.9458,0.3481,0.1583,2
2015-04-25,0.0334,-0.6621,0.2785,0.1346,1
2015-04-26,0.0234,-0.4634,0.2228,0.1144,0
2015-04-27,0.0164,-0.9548,0.1782,0.0972,1
2015-04-28,0.8901,-0.6684,0.1426,0.0826,1
2015-04-29,-0.8747,-0.4679,0.1141,0.0702,1
2015-04-30,-0.2637,-0.3275,0.0912,0.0597,2
2015-05-01,-0.1846,-0.2292,0.3965,0.0508,1
2015-05-02,-0.1292,-0.1605,0.3172,0.0431,0
2015-05-03,-0.0904,-0.1123,0.2538,0.0367,0
2015-05-04,-0.2691,-0.0786,0.0763,-0.9436,4
2015-05-05,-0.1884,-0.055,0.0611,0.3623,3
2015-05-06,-0.1319,-0.0385,0.0489,0.3079,0
2015-05-07,-0.0923,-0.027,0.0391,0.2617,0
2015-05-08,-0.0646,-0.0189,0.0313,0.2225,0
2015-05-09,-0.0452,-0.0132,0.025,0.1891,0
2015-05-10,-0.0317,-0.0093,0.02,0.0267,1
2015-05-11,-0.0222,-0.0065,0.3528,0.1044,2
2015-05-12,-0.0155,0.071,0.2822,0.0887,1
2015-05-13,-0.0109,0.0497,0.2258,0.2851,2
2015-05-14,-0.0076,0.0348,0.1806,-0.0002,1
2015-05-15,0.9246,0.0244,0.1445,-0.0002,1
2015-05-16,0.4912,0.835,0.1156,-0.6069,3
2015-05-17,0.3438,0.5845,0.0925,-0.8241,1
2015-05-18,0.2407,0.4091,0.074,-0.7005,0
2015-05-19,0.1685,0.2864,0.0592,0.0917,2
2015-05-20,0.1179,0.2005,0.0474,0.0779,0
2015-05-21,-0.3878,0.1403,0.0379,0.0253,3
2015-05-22,-0.9526,-0.2428,0.0303,0.0215,2
2015-05-23,-0.6668,-0.17,0.0242,-0.0749,2
2015-05-24,-0.4668,-0.119,0.0194,-0.0636,0
2015-05-25,0.025,0.2456,-0.8718,-0.0541,4
2015-05-26,0.0175,0.1719,-0.6974,-0.4812,2
2015-05-27,-0.4646,-0.0627,-0.558,-0.409,3
2015-05-28,-0.3252,-0.0439,-0.4464,-0.3477,0
2015-05-29,0.0122,-0.0307,-0.3571,-0.3399,3
2015-05-30,0.8209,-0.0048,-0.2857,-0.2889,2
2015-05-31,0.5746,-0.0034,-0.2285,-0.2456,0
2015-06-01,-0.5302,-0.0142,-0.1828,-0.2087,2
2015-06-02,-0.3711,-0.0099,-0.1463,0.3078,2
2015-06-03,-0.0682,-0.007,-0.117,0.2616,1
2015-06-04,-0.0477,0.0197,-0.0936,0.0693,2
2015-06-05,0.039,0.0138,-0.0749,0.0589,1
2015-06-06,0.0273,0.0097,-0.0599,0.0501,0
2015-06-07,0.0191,0.0068,-0.0479,0.0426,0
2015-06-08,0.8863,0.0047,-0.2117,0.0362,2
2015-06-09,-0.2269,0.0254,-0.1694,0.0307,2
2015-06-10,0.4593,0.0178,-0.1355,-0.9456,2
2015-06-11,0.3215,0.0693,-0.1084,-0.4252,2
2015-06-12,0.2251,0.0485,-0.0867,-0.3614,0
2015-06-13,0.0214,0.034,-0.0694,-0.3072,1
2015-06-14,0.015,0.0238,-0.0555,-0.2611,0
2015-06-15,0.0105,0.0166,-0.0444,-0.222,0
2015-06-16,0.0075,0.9227,-0.0355,-0.1887,2
2015-06-17,0.0052,0.6459,-0.0284,-0.8143,1
2015-06-18,0.013,0.4521,-0.0227,0.0405,2
2015-06-19,0.0091,0.3165,-0.0182,0.0097,1
2015-06-20,0.0064,0.2215,-0.0145,0.0082,0
2015-06-21,-0.9041,-0.9057,-0.0116,0.007,2
2015-06-22,-0.6329,-0.634,-0.0093,0.006,0
2015-06-23,-0.443,-0.8727,-0.0074,0.0388,3
2015-06-24,-0.3101,-0.0308,0.2064,0.033,3
2015-06-25,0.2069,-0.0216,0.1651,0.028,1
2015-06-26,0.1448,0.0119,0.1321,-0.057,2
2015-06-27,0.103,0.743,0.1057,0.1272,4
2015-06-28,0.2269,0.5201,0.0845,0.1081,1
2015-06-29,-0.7725,0.1646,0.3941,0.0919,3
2015-06-30,-0.8459,-0.5789,0.3153,0.0781,2
2015-07-01,-0.5921,-0.4052,0.2522,-0.6327,2
2015-07-02,-0.4145,-0.2837,0.2018,-0.5378,0
2015-07-03,0.3231,0.0878,0.1614,0.004,3
2015-07-04,0.1263,-0.0386,0.1291,0.0034,3
2015-07-05,0.0884,-0.6097,0.6982,0.0029,2
2015-07-06,0.0619,-0.1849,-0.9458,-0.0056,6
2015-07-07,0.0433,-0.1294,-0.7566,-0.0048,0
2015-07-08,0.0303,-0.0906,-0.6053,-0.0041,0
2015-07-09,0.0212,0.0563,-0.4842,-0.0035,1
2015-07-10,0.0149,0.0394,-0.3874,-0.0029,0
2015-07-11,-0.0727,0.9202,-0.3099,0.1749,4
2015-07-12,-0.0509,-0.3397,0.3567,0.9152,4
2015-07-13,0.0085,-0.2108,0.893,0.7779,3
2015-07-14,0.6826,-0.7684,0.0613,0.0044,6
2015-07-15,0.4778,-0.5379,0.049,0.9286,1
2015-07-16,0.3345,-0.2982,0.0392,0.7893,2
2015-07-17,-0.2195,-0.4178,0.4488,0.3158,7
2015-07-18,-0.1536,-0.2924,0.359,0.2684,0
2015-07-19,-0.1076,-0.2047,0.2872,0.2282,0
2015-07-20,-0.0753,-0.1433,0.2298,0.1939,0
2015-07-21,-0.0527,0.9238,0.7899,0.1648,2
2015-07-22,0.8297,0.6467,0.6319,-0.4601,3
2015-07-23,-0.8795,0.0578,0.5055,-0.3911,2
2015-07-24,-0.0005,-0.0168,0.4044,-0.3324,3
2015-07-25,-0.0004,-0.2391,0.3235,-0.2917,5
2015-07-26,-0.0002,-0.1674,0.2588,-0.248,0
2015-07-27,0.1031,-0.9247,-0.5251,0.0988,4
2015-07-28,0.0722,-0.6473,-0.4201,0.3513,2
2015-07-29,0.8877,-0.4531,-0.3361,0.1641,2
2015-07-30,0.6214,-0.3172,-0.2689,0.1395,0
2015-07-31,0.435,-0.222,-0.2151,0.0391,1
2015-08-01,0.0595,-0.1554,-0.1721,0.0332,1
2015-08-02,0.0015,0.3392,-0.1377,0.0282,2
2015-08-03,0.001,0.2374,-0.1101,0.0831,1
2015-08-04,0.0007,0.1662,-0.0881,0.0706,0
2015-08-05,0.0005,-0.5015,-0.0705,0.06,1
2015-08-06,0.8729,-0.351,-0.0564,0.051,1
2015-08-07,0.611,-0.2457,-0.0451,0.0434,0
2015-08-08,0.4277,-0.0964,-0.8514,0.752,3
2015-08-09,0.2994,-0.0675,-0.6811,0.6392,0
2015-08-10,0.9184,-0.0472,0.9069,0.5433,2
2015-08-11,0.8254,0.8798,0.7255,0.0911,3
2015-08-12,-0.256,0.6159,0.5804,0.0774,3
2015-08-13,-0.1792,0.4311,-0.0307,0.0658,1
2015-08-14,-0.1254,0.3018,-0.0246,0.0344,2
2015-08-15,-0.149,-0.0661,0.8725,0.0292,3
2015-08-16,-0.1043,0.0416,0.698,0.0248,1
2015-08-17,0.6786,0.0291,-0.558,0.0211,3
2015-08-18,0.475,0.0204,0.0449,0.102,2
2015-08-19,-0.0019,0.0143,0.0359,0.0867,2
2015-08-20,-0.0142,0.01,0.0287,-0.122,2
2015-08-21,-0.7154,0.007,0.023,0.9161,2
2015-08-22,-0.0306,0.1366,0.0184,0.7787,3
2015-08-23,-0.0214,0.0956,0.0147,0.6619,0
2015-08-24,-0.015,-0.9564,0.0118,0.5626,1
2015-08-25,-0.4331,-0.2458,-0.8566,0.4782,5
2015-08-26,-0.516,-0.1721,0.6051,0.4065,4
2015-08-27,0.0363,0.0465,0.8686,0.3455,4
2015-08-28,0.0254,0.0325,0.8071,0.2937,1
2015-08-29,0.0178,0.0228,-0.7596,0.2496,1
2015-08-30,0.0125,0.0159,-0.6077,0.2122,0
2015-08-31,0.0087,0.0438,-0.0271,0.1804,2
2015-09-01,-0.0088,-0.8014,0.0591,-0.945,4
2015-09-02,-0.0062,-0.7315,0.0473,-0.8032,2
2015-09-03,-0.0043,0.3247,0.0378,-0.1224,2
2015-09-04,-0.003,0.1902,0.0303,-0.0226,3
2015-09-05,-0.0021,0.1331,0.0242,0.7918,1
2015-09-06,-0.0015,0.0932,-0.8332,0.5173,2
2015-09-07,-0.9328,0.0652,-0.8182,0.4397,2
2015-09-08,-0.653,-0.7804,-0.6546,0.118,2
2015-09-09,0.865,-0.5463,-0.5236,-0.1159,2
2015-09-10,0.6055,-0.3824,-0.4189,0.4559,1
2015-09-11,0.4238,-0.2677,-0.3351,0.3875,0
2015-09-12,0.2967,-0.1874,-0.1096,-0.0225,5
2015-09-13,0.2077,-0.1312,-0.0031,-0.944,2
2015-09-14,0.1454,0.1688,-0.6629,-0.8024,2
2015-09-15,0.1018,0.1182,-0.5303,-0.682,0
2015-09-16,0.0712,0.0827,-0.4243,-0.266,3
2015-09-17,0.0499,0.0579,-0.3394,-0.2261,0
2015-09-18,0.0349,0.0405,-0.2715,-0.8406,1
2015-09-19,0.0244,0.0284,-0.2172,-0.1643,1
2015-09-20,0.0171,0.0199,-0.1738,-0.1397,0
2015-09-21,0.012,0.0375,0.6281,-0.1187,2
2015-09-22,0.045,0.0262,0.5025,-0.1009,1
2015-09-23,0.0315,0.0184,0.2447,-0.4578,3
2015-09-24,0.022,0.0129,0.1958,-0.3891,0
2015-09-25,0.0154,0.009,0.1566,-0.3308,0
2015-09-26,0.0108,0.0063,0.1253,-0.2811,0
2015-09-27,0.0076,0.0044,0.1002,-0.239,0
2015-09-28,0.0053,0.0662,-0.8112,0.4964,3
2015-09-29,-0.0581,-0.009,-0.649,0.4219,2
2015-09-30,0.0925,-0.1248,-0.0342,-0.1862,6
2015-10-01,-0.1593,-0.2682,-0.0274,-0.5062,5
2015-10-02,-0.1206,-0.1669,-0.115,-0.2816,9
2015-10-03,-0.0844,-0.0711,-0.092,0.0349,4
2015-10-04,-0.0591,-0.8844,-0.0736,0.0121,2
2015-10-05,-0.2575,-0.6191,0.734,0.0601,5
2015-10-06,-0.154,-0.2663,-0.2973,0.5292,6
2015-10-07,0.1289,-0.1864,-0.2378,-0.2656,4
2015-10-08,0.0734,-0.1305,0.4585,-0.1569,4
2015-10-09,0.8765,0.1085,-0.9157,-0.1333,4
2015-10-10,0.6136,0.0759,-0.7326,-0.1133,0
2015-10-11,0.4295,0.0532,-0.586,0.0713,1
2015-10-12,0.4574,0.3535,-0.2242,0.0606,4
2015-10-13,-0.9582,-0.7406,-0.1794,0.0548,4
2015-10-14,-0.6707,-0.5184,-0.1435,0.0466,0
2015-10-15,-0.0142,-0.3629,-0.1148,-0.0363,3
2015-10-16,-0.7297,0.0114,-0.0918,0.7995,4
2015-10-17,0.0425,0.008,-0.0735,0.6796,1
2015-10-18,0.0298,0.0056,-0.081,0.8796,2
2015-10-19,0.4522,0.0039,0.1026,0.2371,4
2015-10-20,-0.9575,0.0339,-0.4776,0.2015,4
2015-10-21,-0.2766,0.1268,-0.3821,-0.479,4
2015-10-22,0.7784,-0.3411,-0.3057,0.9258,4
2015-10-23,0.5449,0.3608,-0.2445,0.7869,1
2015-10-24,0.3814,-0.9168,-0.1956,0.0402,2
2015-10-25,0.267,-0.6418,-0.1565,0.0342,0
2015-10-26,-0.9548,-0.4492,-0.8991,0.4838,5
2015-10-27,-0.6337,-0.3145,-0.8163,0.4113,4
2015-10-28,0.7873,-0.9484,0.0914,0.3496,4
2015-10-29,0.4816,-0.6639,-0.8864,0.2971,3
2015-10-30,0.4166,0.2053,-0.7091,-0.5433,4
2015-10-31,0.2916,0.8771,0.6836,-0.4618,3
2015-11-01,0.2041,0.614,0.5468,0.3844,2
2015-11-02,0.9296,0.4298,-0.3841,-0.0368,6
2015-11-03,0.8852,-0.3037,-0.3073,-0.0313,3
2015-11-04,-0.2488,-0.2126,-0.2458,-0.0266,1
2015-11-05,0.7314,-0.1488,-0.1967,-0.0226,1
2015-11-06,0.512,-0.1042,-0.1573,-0.0192,0
2015-11-07,-0.9235,-0.0729,-0.1259,0.567,2
2015-11-08,-0.6464,-0.051,-0.4283,0.1924,3
2015-11-09,-0.4525,-0.0357,-0.856,0.0885,2
2015-11-10,-0.948,-0.025,0.508,0.0327,4
2015-11-11,-0.818,-0.0175,0.4064,0.0278,1
2015-11-12,-0.188,-0.0123,0.3251,0.8501,2
2015-11-13,-0.1316,0.019,0.2601,0.7226,1
2015-11-14,-0.0921,0.8581,0.2081,-0.5255,3
2015-11-15,-0.0645,0.022,0.1665,-0.4467,1
2015-11-16,-0.2824,-0.0426,0.2846,0.4613,9
2015-11-17,-0.1259,-0.0299,0.2277,0.1632,4
2015-11-18,-0.0254,-0.9181,0.1821,-0.9511,4
2015-11-19,-0.9617,-0.6427,0.1457,-0.8084,1
2015-11-20,-0.1676,-0.4499,0.1166,-0.7006,2
2015-11-21,-0.1173,-0.3149,0.0933,-0.1037,4
2015-11-22,-0.0821,-0.2204,0.0746,-0.9131,1
2015-11-23,-0.0575,-0.1543,0.2306,0.0906,2
2015-11-24,-0.0402,-0.108,0.1845,0.077,0
2015-11-25,-0.0282,-0.0756,0.1476,-0.6559,1
2015-11-26,-0.9633,-0.0529,0.1181,-0.5575,1
2015-11-27,-0.9602,0.0754,0.0945,-0.5424,4
2015-11-28,-0.1339,0.0528,0.891,-0.461,2
2015-11-29,-0.0937,0.0369,0.7128,-0.3919,0
2015-11-30,-0.8978,0.0259,0.7778,-0.3331,3
2015-12-01,-0.9556,0.0181,0.6222,0.2423,4
2015-12-02,0.025,0.1553,0.4978,0.2059,3
2015-12-03,0.2124,0.0645,0.3982,0.0311,4
2015-12-04,0.7937,0.0451,0.3186,0.9305,2
2015-12-05,0.5556,0.0316,0.2549,0.7909,0
2015-12-06,0.3889,0.0221,0.2039,0.6723,0
2015-12-07,0.2722,0.0155,-0.2653,0.6543,2
2015-12-08,0.0322,0.0108,-0.2122,-0.9221,2
2015-12-09,-0.881,0.0076,-0.8955,0.0975,3
2015-12-10,-0.6167,0.0053,-0.7164,-0.752,1
2015-12-11,-0.324,0.0037,-0.5731,-0.0316,2
2015-12-12,0.1168,0.1888,-0.4585,-0.941,4
2015-12-13,0.0818,0.1322,-0.3668,-0.7999,0
2015-12-14,-0.4534,0.0925,0.1068,0.469,5
2015-12-15,0.5832,0.0648,0.0854,-0.2674,4
2015-12-16,0.4082,0.0695,0.0684,-0.2273,1
2015-12-17,0.8998,-0.0653,0.0547,-0.1932,3
2015-12-18,0.6299,0.0235,0.0437,-0.1642,1
2015-12-19,-0.6348,0.7933,0.035,-0.1396,2
2015-12-20,-0.4444,0.9179,0.028,0.056,4
2015-12-21,0.2177,0.6425,0.0224,0.008,4
2015-12-22,0.055,-0.0171,0.0179,-0.921,3
2015-12-23,0.0385,-0.8291,0.0143,-0.0611,2
2015-12-24,0.0082,0.0636,0.0115,-0.0519,3
2015-12-25,0.0057,0.8784,0.0092,-0.2412,2
2015-12-26,0.004,0.6149,0.0073,-0.205,0
2015-12-27,0.0028,0.4304,0.0059,-0.1743,0
2015-12-28,0.002,-0.0037,-0.8101,0.1522,3
2015-12-29,0.044,-0.2104,-0.6481,0.244,6
2015-12-30,0.0308,-0.1473,-0.5185,0.2074,0
2015-12-31,0.0216,-0.1031,-0.9501,0.1763,1
2016-01-01,0.4274,-0.0722,0.807,-0.0135,7
2016-01-02,0.0158,-0.1586,0.6456,-0.0114,3
2016-01-03,0.7118,-0.6083,0.5165,-0.0097,4
2016-01-04,-0.9595,-0.4258,0.4132,-0.0083,1
2016-01-05,-0.7942,-0.2981,0.3305,-0.007,2
2016-01-06,-0.4918,-0.0264,0.2644,-0.006,3
2016-01-07,-0.9581,0.6191,0.2116,-0.0051,2
2016-01-08,-0.8142,0.4334,0.1692,0.0623,2
2016-01-09,-0.0001,0.3164,0.1354,0.053,2
2016-01-10,-0.0401,0.2215,0.1083,0.045,1
2016-01-11,-0.5303,0.155,0.7707,0.0383,3
2016-01-12,-0.2445,-0.9208,0.6166,0.0325,6
2016-01-13,-0.532,-0.6446,0.4932,0.0276,2
2016-01-14,-0.9532,0.9082,0.3946,0.0235,3
2016-01-15,-0.9646,0.6357,0.3157,0.02,1
2016-01-16,-0.6752,0.445,0.2525,0.017,0
2016-01-17,-0.3739,0.3115,0.202,0.0396,2
2016-01-18,-0.6647,0.9362,0.6473,0.0337,5
2016-01-19,-0.4653,0.6553,0.5178,-0.8129,1
2016-01-20,-0.9531,0.0104,0.4143,0.0395,3
2016-01-21,0.035,0.0073,0.3314,0.0336,1
2016-01-22,0.3377,0.0051,-0.9359,0.3644,6
2016-01-23,0.2364,0.0036,-0.7487,0.3097,0
2016-01-24,0.1655,0.0025,-0.0161,0.003,2
2016-01-25,0.4298,0.0017,0.2435,-0.0722,4
2016-01-26,0.6273,-0.0199,0.1948,0.0152,3
2016-01-27,0.9028,-0.0139,0.1558,0.0129,1
2016-01-28,0.632,-0.0098,0.1247,0.011,0
2016-01-29,0.4424,-0.0068,0.0997,0.0173,1
2016-01-30,0.3097,-0.0048,0.0798,-0.1132,2
2016-01-31,-0.9515,-0.0033,0.0638,0.0544,3
2016-02-01,0.4306,-0.0023,0.5064,0.316,5
2016-02-02,-0.0062,-0.6619,0.4051,0.0378,6
2016-02-03,0.7663,0.5946,0.3241,0.0321,2
2016-02-04,0.5364,0.4162,0.2593,-0.7936,1
2016-02-05,0.3755,0.2914,0.2074,-0.6746,0
2016-02-06,0.2628,0.2039,0.1659,-0.5734,0
2016-02-07,0.184,-0.6611,0.1327,-0.0525,4
2016-02-08,0.1762,-0.4628,0.8325,-0.0446,4
2016-02-09,-0.047,0.1907,0.666,0.0821,5
2016-02-10,-0.2257,0.1335,0.5328,0.4045,3
2016-02-11,0.851,0.3906,0.4262,0.2731,4
2016-02-12,-0.945,0.0687,0.341,0.2321,2
2016-02-13,-0.6615,0.9004,0.2728,0.1278,3
2016-02-14,-0.7929,0.6303,0.2182,0.1087,1
2016-02-15,0.8004,0.4412,0.1746,0.0864,2
2016-02-16,-0.9607,0.3088,0.1397,0.1076,3
2016-02-17,-0.6725,0.0226,0.1117,-0.2906,5
2016-02-18,0.0794,0.0158,0.0894,-0.247,1
2016-02-19,0.8853,0.0111,0.0715,-0.2371,3
2016-02-20,-0.0973,0.0077,0.681,0.0207,5
2016-02-21,-0.0681,-0.2472,0.5448,0.0176,2
2016-02-22,-0.961,-0.173,-0.4997,0.015,2
2016-02-23,-0.4558,0.0569,-0.3998,0.0268,4
2016-02-24,0.4766,-0.2093,-0.3198,-0.024,4
2016-02-25,-0.0041,-0.1465,-0.9218,-0.0204,2
2016-02-26,-0.0029,-0.1026,-0.7374,-0.0173,0
2016-02-27,-0.002,-0.0718,-0.59,0.7522,1
2016-02-28,0.4292,-0.0503,-0.472,0.6394,2
2016-02-29,0.0989,-0.0352,-0.3776,0.5435,1
2016-03-01,-0.1803,0.4089,-0.3021,-0.1013,5
2016-03-02,0.7327,0.7749,-0.2416,-0.0861,2
2016-03-03,-0.0619,0.5424,-0.1933,-0.0732,3
2016-03-04,-0.0434,0.3797,-0.1547,-0.0622,0
2016-03-05,-0.0303,0.2658,-0.1237,-0.0529,0
2016-03-06,-0.0212,0.1861,-0.099,-0.0449,0
2016-03-07,-0.0149,0.1302,0.3326,-0.0382,1
2016-03-08,-0.0104,0.0912,0.2661,0.546,1
2016-03-09,-0.0073,0.0638,0.2129,0.1326,1
2016-03-10,-0.0051,0.0447,0.1703,0.1127,0
2016-03-11,-0.0036,0.0313,0.1362,-0.3399,1
2016-03-12,-0.0025,0.1207,0.109,0.1393,2
2016-03-13,-0.0017,0.0845,0.0872,0.1184,0
2016-03-14,-0.0012,0.0591,0.0602,0.0518,2
2016-03-15,-0.0009,0.0414,0.0482,0.044,0
2016-03-16,0.064,0.029,0.0385,0.0374,1
2016-03-17,0.0448,0.0203,0.0308,0.0318,0
2016-03-18,0.0314,0.0142,0.0247,-0.735,2
2016-03-19,0.7275,0.2969,0.0197,0.2127,3
2016-03-20,0.5092,0.2078,0.0158,0.1808,0
2016-03-21,0.8048,0.1455,0.0126,0.1537,2
2016-03-22,0.5633,0.1018,0.0101,-0.4127,1
2016-03-23,0.305,0.0713,0.0081,-0.3508,1
2016-03-24,0.2135,0.0499,0.0065,-0.2982,0
2016-03-25,0.4098,-0.9342,0.0052,-0.1512,3
2016-03-26,0.1222,-0.8873,0.0041,-0.1285,6
2016-03-27,0.8111,-0.6211,0.0033,0.1069,2
2016-03-28,0.5678,-0.4348,0.381,0.0909,1
2016-03-29,0.0268,-0.3043,0.3048,-0.5125,3
2016-03-30,0.0188,-0.213,0.2438,-0.4356,0
2016-03-31,0.0132,-0.1491,0.1951,-0.3703,0
2016-04-01,0.0092,-0.1044,0.1561,0.0274,3
2016-04-02,-0.2096,-0.0731,0.1248,-0.9249,3
2016-04-03,-0.1468,-0.0512,0.0999,-0.7862,0
2016-04-04,-0.1027,-0.0358,-0.1295,0.0572,2
2016-04-05,-0.5947,-0.0251,-0.1036,0.0486,1
2016-04-06,-0.4163,-0.0175,-0.0829,0.0413,0
2016-04-07,0.0515,-0.0123,-0.0663,0.0351,1
2016-04-08,0.036,-0.0086,-0.053,0.0299,0
2016-04-09,0.0252,-0.006,-0.0424,0.0116,1
2016-04-10,0.0177,-0.0042,-0.0339,0.0099,0
2016-04-11,0.7515,-0.0029,-0.0272,0.1167,2
2016-04-12,0.526,0.0409,-0.0217,-0.0099,2
2016-04-13,0.3682,0.0286,-0.0174,-0.0084,0
2016-04-14,0.2578,0.02,-0.0139,0.4816,1
2016-04-15,0.0464,0.1017,-0.0111,0.4094,2
2016-04-16,0.0325,0.0712,-0.0089,0.348,0
2016-04-17,0.0227,0.0498,-0.0071,-0.9377,1
2016-04-18,0.0159,0.0349,-0.0057,0.0472,1
2016-04-19,0.0111,0.0244,-0.0046,0.0401,0
2016-04-20,-0.9594,0.0171,-0.0036,-0.0086,2
2016-04-21,0.0912,0.012,-0.0029,-0.0073,2
2016-04-22,0.0639,0.0084,-0.0023,-0.2762,2
2016-04-23,0.8529,0.0059,-0.0019,-0.0369,2
2016-04-24,0.061,0.0041,-0.0015,-0.0427,4
2016-04-25,0.0427,0.0029,-0.0012,-0.0363,0
2016-04-26,0.0299,-0.3516,-0.001,-0.0309,1
2016-04-27,0.0209,-0.2461,-0.0008,0.1308,1
2016-04-28,0.8782,0.209,-0.0006,0.0353,4
2016-04-29,0.8982,0.1463,-0.0005,0.03,1
2016-04-30,0.6287,0.88,-0.0004,0.0255,1
2016-05-01,0.4401,0.616,-0.0003,0.0216,0
2016-05-02,0.3081,0.4312,0.9009,0.3268,4
2016-05-03,0.7496,0.3018,0.7207,0.2778,1
2016-05-04,-0.7993,-0.1081,0.5766,0.2361,2
2016-05-05,-0.5595,-0.0757,0.4613,0.2007,0
2016-05-06,-0.3917,-0.0078,0.369,0.1706,1
2016-05-07,-0.2742,-0.0055,0.2952,0.0925,1
2016-05-08,-0.1919,0.9312,0.2362,0.0786,1
2016-05-09,-0.4259,0.6518,0.1889,0.0668,1
2016-05-10,-0.2981,0.4563,0.1511,0.3016,1
2016-05-11,-0.2087,0.3194,0.1209,0.2564,0
2016-05-12,-0.1461,0.9361,0.0967,-0.38,3
2016-05-13,-0.014,0.4135,0.0774,-0.323,5
2016-05-14,-0.0098,0.2894,0.0619,-0.2746,0
2016-05-15,0.801,0.2026,0.0495,-0.2334,1
2016-05-16,0.5607,0.1418,0.706,-0.1984,1
2016-05-17,-0.1646,0.0993,0.5648,0.3326,3
2016-05-18,-0.1153,0.6592,0.4518,0.2827,1
2016-05-19,-0.0807,0.4614,0.3615,0.2403,0
2016-05-20,0.8938,0.7412,0.2892,0.2043,2
2016-05-21,0.6257,0.5188,0.2313,-0.3798,3
2016-05-22,0.438,0.3632,0.1851,-0.8969,1
2016-05-23,0.3066,0.2542,0.1481,-0.7624,0
2016-05-24,0.2146,0.178,0.1184,-0.648,0
2016-05-25,-0.8957,0.1246,0.0948,0.0166,3
2016-05-26,-0.8057,-0.0383,0.0758,-0.7543,6
2016-05-27,0.1201,-0.0268,0.0606,-0.6412,1
2016-05-28,0.0841,-0.5415,0.0485,-0.545,1
2016-05-29,0.0588,-0.379,0.0388,0.6795,1
2016-05-30,0.0412,-0.2653,0.0311,0.5776,0
2016-05-31,0.0288,-0.1857,0.0248,0.4909,0
2016-06-01,0.7768,-0.13,0.0199,-0.1174,2
2016-06-02,0.5438,-0.091,0.0159,-0.0998,0
2016-06-03,0.3806,-0.0637,0.0127,-0.0848,0
2016-06-04,0.2664,-0.0446,0.1322,-0.0721,1
2016-06-05,0.1865,-0.0312,0.1058,0.0644,1
2016-06-06,0.1648,-0.0219,-0.0281,0.0547,2
2016-06-07,0.1154,-0.0153,-0.0225,0.1347,1
2016-06-08,0.0808,-0.0107,-0.018,-0.0588,1
2016-06-09,0.0303,-0.0075,-0.0144,0.5958,3
2016-06-10,0.0212,-0.0052,-0.0115,0.5065,0
2016-06-11,0.0148,0.1049,-0.0092,0.4305,1
2016-06-12,0.0104,-0.1379,-0.0074,0.3659,1
2016-06-13,0.0073,0.4918,0.7933,0.311,2
2016-06-14,0.203,0.3443,0.6346,0.157,3
2016-06-15,0.8663,0.241,0.5077,-0.0091,3
2016-06-16,0.6064,0.1687,0.4062,-0.0077,0
2016-06-17,0.5507,0.1181,0.3249,-0.8991,2
2016-06-18,0.3855,0.0827,0.2599,-0.7642,0
2016-06-19,0.2698,-0.0291,0.208,-0.6496,1
2016-06-20,0.1889,-0.0204,0.5365,-0.5522,1
2016-06-21,0.4353,-0.2123,0.4292,-0.4693,2
2016-06-22,-0.8417,-0.3137,0.3434,0.0736,4
2016-06-23,-0.5892,-0.2196,0.2747,0.0626,0
2016-06-24,-0.4124,-0.9569,0.2198,0.7765,3
2016-06-25,-0.9158,-0.6698,0.1758,0.0309,2
2016-06-26,-0.6411,-0.0143,0.1406,0.1142,2
2016-06-27,0.1156,-0.01,0.1125,0.0971,1
2016-06-28,0.0809,0.648,0.09,0.0825,1
2016-06-29,0.0566,0.4536,0.072,-0.7684,1
2016-06-30,0.0397,0.0365,0.0576,-0.6531,1
2016-07-01,0.0035,0.0255,0.0461,-0.1294,5
2016-07-02,-0.0035,-0.2831,0.0369,-0.8817,6
2016-07-03,-0.0025,-0.1982,0.0295,-0.7494,0
2016-07-04,0.0307,-0.1387,0.0236,-0.637,1
2016-07-05,0.4808,-0.0971,0.0189,-0.5415,2
2016-07-06,0.3365,-0.068,0.0151,-0.4603,0
2016-07-07,0.2356,-0.0476,0.0121,-0.3912,0
2016-07-08,0.1649,-0.0333,0.0097,-0.3325,0
2016-07-09,0.1154,-0.0233,0.0077,-0.2827,0
2016-07-10,0.0808,-0.0163,0.0062,-0.8187,1
2016-07-11,0.0566,-0.7184,0.0049,-0.6959,1
2016-07-12,0.0396,-0.5029,0.004,-0.5915,0
2016-07-13,0.0277,-0.352,0.0032,-0.7147,1
2016-07-14,0.1052,0.0787,0.0025,-0.0847,4
2016-07-15,0.0736,0.0892,0.002,-0.072,1
2016-07-16,0.0515,0.1327,0.0016,-0.0612,2
2016-07-17,0.8869,0.0929,0.0013,0.0709,4
